Company,Location,Year,Time,Rocket,MissionStatus,RocketStatus,Price,Mission
RVSN USSR,"Site 45/2, Baikonur Cosmodrome, Kazakhstan",1990,1899-12-30 04:27:00,Zenit-2,0,Retired,,Tselina-2 nâ€ Â­8
RVSN USSR,"Site 45/2, Baikonur Cosmodrome, Kazakhstan",1990,1899-12-30 05:14:00,Zenit-2,1,Retired,,Cosmos 2082
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1967,1899-12-30 09:00:00,Proton K/Block D,0,Retired,,Cosmos 154
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1967,1899-12-30 11:30:00,Proton K/Block D,1,Retired,,Cosmos 146
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1967,1899-12-30 21:11:00,Proton K/Block D,0,Retired,,Zond
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1968,1899-12-30 18:29:00,Proton K/Block D,0,Retired,,Zond-4
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1968,1899-12-30 19:11:00,Proton K/Block D,1,Retired,,Zond-6
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1968,1899-12-30 21:42:00,Proton K/Block D,1,Retired,,Zond-5
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1969,1899-12-30 04:14:00,Proton K/Block D,0,Retired,,Zond
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1969,1899-12-30 09:00:00,Proton K/Block D,0,Retired,,Zond (L1E)
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1969,1899-12-30 10:40:00,Proton K/Block D,0,Retired,,M-69 Nâ€ Â­521
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1969,1899-12-30 23:48:00,Proton K/Block D,1,Retired,,Zond-7
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1970,1899-12-30 04:16:00,Proton K/Block D,0,Retired,,Luna-16c
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1970,1899-12-30 13:25:00,Proton K/Block D,1,Retired,,Luna-16
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1970,1899-12-30 14:40:00,Proton K/Block D,1,Retired,,Luna-17
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1970,1899-12-30 17:00:00,Proton K/Block D,1,Retired,,Cosmos 382 (L1E)
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1970,1899-12-30 19:55:00,Proton K/Block D,1,Retired,,Zond-8
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1971,1899-12-30 15:26:00,Proton K/Block D,1,Retired,,Mars-3
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1971,1899-12-30 16:58:00,Proton K/Block D,1,Retired,,Cosmos 419
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1972,1899-12-30 03:20:00,Proton K/Block D,0,Retired,,DOS-2
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1973,1899-12-30 09:00:00,Proton K,1,Retired,,Saliout-2
RVSN USSR,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1974,1899-12-30 13:35:00,Proton K/Block-DM,1,Retired,,Cosmos 637
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1965,1899-12-30 11:16:00,Proton,1,Retired,,Proton-1
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1965,1899-12-30 12:29:00,Proton,1,Retired,,Proton-2
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1966,1899-12-30 12:57:00,Proton,1,Retired,,Proton-3
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1966,1899-12-30 14:39:00,Proton,0,Retired,,Proton-3a
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1967,1899-12-30 19:07:00,Proton K/Block D,0,Retired,,Zond
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1968,1899-12-30 11:40:00,Proton K,1,Retired,,Proton-4
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1968,1899-12-30 23:01:00,Proton K/Block D,0,Retired,,Zond
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1969,1899-12-30 06:48:00,Proton K/Block D,0,Retired,,Luna-15a
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1969,1899-12-30 10:33:00,Proton K/Block D,0,Retired,,M-69 ???522
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1969,1899-12-30 14:09:00,Proton K/Block D,0,Retired,,Cosmos 305 (Luna-16b)
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1969,1899-12-30 15:00:00,Proton K/Block D,1,Retired,,Cosmos 300 (luna-16a)
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1969,1899-12-30 23:59:00,Proton K/Block D,0,Retired,,Luna-15b
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1971,1899-12-30 01:40:00,Proton K,1,Retired,,Saliout-1
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1971,1899-12-30 10:00:00,Proton K/Block D,1,Retired,,Luna-19
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1971,1899-12-30 13:40:00,Proton K/Block D,1,Retired,,Luna-18
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1971,1899-12-30 16:22:00,Proton K/Block D,1,Retired,,Mars-2
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1972,1899-12-30 03:27:00,Proton K/Block D,1,Retired,,Luna-20
RVSN USSR,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",1974,1899-12-30 08:56:00,Proton K/Block D,1,Retired,,Luna-22
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1964,1899-12-30 23:02:00,Cosmos-2I (63S1),1,Retired,,Cosmos 51
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1965,,Cosmos-2I (63S1),0,Retired,,DS-K40 #1
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1965,1899-12-30 04:33:00,Cosmos-2I (63S1),1,Retired,,Cosmos 76
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1965,1899-12-30 05:31:00,Cosmos-2I (63SM),1,Retired,,Cosmos 95
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1965,1899-12-30 05:44:00,Cosmos-2I (63SM),1,Retired,,Cosmos 93
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1965,1899-12-30 06:14:00,Cosmos-2I (63S1),1,Retired,,Cosmos 101
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1965,1899-12-30 06:30:00,Cosmos-2I (63S1),0,Retired,,DS-A1 #6
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1965,1899-12-30 06:30:00,Cosmos-2I (63S1),1,Retired,,Cosmos 70
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1965,1899-12-30 09:36:00,Cosmos-2I (63S1),1,Retired,,Cosmos 53
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1965,1899-12-30 12:00:00,Cosmos-2I (63S1),0,Retired,,DS-P1 You #2
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1965,1899-12-30 12:14:00,Cosmos-2I (63SM),1,Retired,,Cosmos 97
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1966,,Cosmos-2I (63S1),0,Retired,,DS-K40 #2
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1966,1899-12-30 05:30:00,Cosmos-2I (63SM),1,Retired,,Cosmos 119
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1966,1899-12-30 05:31:00,Cosmos-2I (63S1),1,Retired,,Cosmos 123
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1966,1899-12-30 10:04:00,Cosmos-2I (63SM),1,Retired,,Cosmos 116
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1966,1899-12-30 12:28:00,Cosmos-2I (63SM),1,Retired,,Cosmos 106
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1966,1899-12-30 13:11:00,Cosmos-2I (63S1),1,Retired,,Cosmos 137
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1966,1899-12-30 18:00:00,Cosmos-2I (63S1),1,Retired,,Cosmos 108
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1966,1899-12-30 20:37:00,Cosmos-2I (63SM),1,Retired,,Cosmos 135
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1967,1899-12-30 04:43:00,Cosmos-2I (63SM),1,Retired,,Cosmos 166
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1967,1899-12-30 05:03:00,Cosmos-2I (63SM),1,Retired,,Cosmos 163
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1967,1899-12-30 06:30:00,Cosmos-2I (63S1),1,Retired,,Cosmos 196
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1967,1899-12-30 06:44:00,Cosmos-2I (63SM),1,Retired,,Cosmos 145
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1967,1899-12-30 09:01:00,Cosmos-2I (63SM),1,Retired,,Cosmos 197
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1967,1899-12-30 10:04:00,Cosmos-2I (63SM),1,Retired,,Cosmos 142
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1967,1899-12-30 10:07:00,Cosmos-2I (63SM),1,Retired,,Cosmos 149
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968,,Cosmos-2I (63SM),0,Retired,,DS-U1-Ya #1
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968,1899-12-30 04:42:00,Cosmos-2I (63SM),1,Retired,,Cosmos 219
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968,1899-12-30 05:09:00,Cosmos-2I (63SM),1,Retired,,Cosmos 259
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968,1899-12-30 06:59:00,Cosmos-2I (63SM),1,Retired,,Cosmos 230
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968,1899-12-30 07:04:00,Cosmos-2I (63SM),1,Retired,,Cosmos 221
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968,1899-12-30 09:45:00,Cosmos-2I (63SM),1,Retired,,Cosmos 262
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968,1899-12-30 10:03:00,Cosmos-2I (63SM),1,Retired,,Cosmos 202
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968,1899-12-30 21:29:00,Cosmos-2I (63SM),1,Retired,,Cosmos 225
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1968,1899-12-30 22:29:00,Cosmos-2I (63SM),1,Retired,,Cosmos 215
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1969,1899-12-30 06:00:00,Cosmos-3MRB (65MRB),1,Retired,,BOR-2 Shuttle
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1969,1899-12-30 09:59:00,Cosmos-2I (63SM),1,Retired,,Intercosmos-2
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1969,1899-12-30 13:01:00,Cosmos-2I (63SM),1,Retired,,Cosmos 307
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1969,1899-12-30 13:04:00,Cosmos-2I (63SM),1,Retired,,Cosmos 268
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1969,1899-12-30 13:19:00,Cosmos-2I (63SM),1,Retired,,Intercosmos-1
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1970,1899-12-30 02:00:00,Cosmos-3MRB (65MRB),1,Retired,,BOR-2 Shuttle
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1970,1899-12-30 02:59:00,Cosmos-2I (63SM),1,Retired,,Intercosmos-3
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1970,1899-12-30 09:30:00,Cosmos-2I (63SM),1,Retired,,Cosmos 347
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1970,1899-12-30 10:59:00,Cosmos-2I (63SM),1,Retired,,Cosmos 320
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1970,1899-12-30 22:24:00,Cosmos-2I (63SM),1,Retired,,Cosmos 335
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1971,1899-12-30 04:22:00,Cosmos-3MRB (65MRB),1,Retired,,BOR-2 Shuttle
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1971,1899-12-30 08:15:00,Cosmos-2I (63SM),0,Retired,,DS-P1-You #39
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1971,1899-12-30 08:25:00,Cosmos-2I (63SM),1,Retired,,Intercosmos-5
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1972,1899-12-30 05:58:00,Cosmos-2I (63SM),1,Retired,,Intercosmos-7
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1972,1899-12-30 05:59:00,Cosmos-2I (63SM),1,Retired,,Cosmos 501
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1972,1899-12-30 05:59:00,Cosmos-3MRB (65MRB),1,Retired,,BOR-2 Shuttle
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1972,1899-12-30 21:49:00,Cosmos-2I (63SM),1,Retired,,Intercosmos-8
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1973,1899-12-30 03:50:00,Cosmos-3MRB (65MRB),1,Retired,,BOR-3 Shuttle
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1973,1899-12-30 10:20:00,Cosmos-2I (63SM),1,Retired,,Intercosmos-9
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1974,1899-12-30 05:01:00,Cosmos-3MRB (65MRB),1,Retired,,BOR-3 Shuttle
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1980,,Cosmos-3MRB (65MRB),1,Retired,,BOR-4 Shuttle
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1982,1899-12-30 21:30:00,Cosmos-3MRB (65MRB),1,Retired,,Cosmos 1374 (BOR-4 Space Shuttle)
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1983,,Cosmos-3MRB (65MRB),1,Retired,,BOR-5 Shuttle
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1983,1899-12-30 10:00:00,Cosmos-3MRB (65MRB),1,Retired,,Cosmos 1517 (BOR-4 Space Shuttle)
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1983,1899-12-30 22:30:00,Cosmos-3MRB (65MRB),1,Retired,,Cosmos 1445 (BOR-4 Space Shuttle)
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1984,,Cosmos-3MRB (65MRB),1,Retired,,BOR-4 Shuttle
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1984,,Cosmos-3MRB (65MRB),1,Retired,,BOR-5 Shuttle
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1984,1899-12-30 03:55:00,Cosmos-3MRB (65MRB),1,Retired,,Cosmos 1614 (BOR-4 Space Shuttle)
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1985,,Cosmos-3MRB (65MRB),1,Retired,,BOR-5 Shuttle
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1986,1899-12-30 23:59:00,Cosmos-3MRB (65MRB),1,Retired,,BOR-5 Shuttle
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1987,,Cosmos-3MRB (65MRB),1,Retired,,BOR-4 Shuttle
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1987,,Cosmos-3MRB (65MRB),1,Retired,,BOR-5 Shuttle
RVSN USSR,"Site 86/1, Kapustin Yar, Russia",1988,,Cosmos-3MRB (65MRB),1,Retired,,BOR-5 Shuttle
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1967,1899-12-30 02:21:00,Tsyklon-2A,1,Retired,,Cosmos 185
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1967,1899-12-30 11:28:00,Tsyklon-2A,1,Retired,,Cosmos 198
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1968,1899-12-30 04:20:00,Tsyklon-2A,1,Retired,,Cosmos 248
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1968,1899-12-30 09:30:00,Tsyklon-2A,1,Retired,,Cosmos 209
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1968,1899-12-30 16:00:00,Tsyklon-2A,0,Retired,,Cosmos 217
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1969,1899-12-30 05:40:00,Tsyklon-2,1,Retired,,Cosmos 291
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1969,1899-12-30 11:14:00,Tsyklon-2A,0,Retired,,US-A nâ€ Â­5
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1970,1899-12-30 05:38:00,Tsyklon-2,1,Retired,,Cosmos 373
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1970,1899-12-30 10:26:00,Tsyklon-2,1,Retired,,Cosmos 367
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1971,1899-12-30 11:29:00,Tsyklon-2,1,Retired,,Cosmos 402
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1971,1899-12-30 11:29:00,Tsyklon-2,1,Retired,,Cosmos 469
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1972,1899-12-30 10:36:00,Tsyklon-2,1,Retired,,Cosmos 516
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1973,1899-12-30 09:10:00,Tsyklon-2,0,Retired,,Cosmos 556
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1973,1899-12-30 20:19:00,Tsyklon-2,1,Retired,,Cosmos 626
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1974,1899-12-30 06:53:00,Tsyklon-2,1,Retired,,Cosmos 654
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1974,1899-12-30 07:30:00,Tsyklon-2,1,Retired,,Cosmos 651
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1975,1899-12-30 12:45:00,Tsyklon-2,1,Retired,,Cosmos 785
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976,1899-12-30 10:30:00,Tsyklon-2,1,Retired,,Cosmos 838
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976,1899-12-30 12:05:00,Tsyklon-2,1,Retired,,Cosmos 886
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976,1899-12-30 15:14:00,Tsyklon-2,1,Retired,,Cosmos 843
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976,1899-12-30 16:53:00,Tsyklon-2,1,Retired,,Cosmos 861
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976,1899-12-30 18:06:00,Tsyklon-2,1,Retired,,Cosmos 860
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1978,1899-12-30 00:21:00,Tsyklon-2,1,Retired,,Cosmos 1009
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1979,1899-12-30 10:00:00,Tsyklon-2,1,Retired,,Cosmos 1096
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1979,1899-12-30 12:00:00,Tsyklon-2,1,Retired,,Cosmos 1094
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1981,1899-12-30 08:28:00,Tsyklon-2,1,Retired,,Cosmos 1286
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1981,1899-12-30 18:09:00,Tsyklon-2,1,Retired,,Cosmos 1249
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1981,1899-12-30 20:31:00,Tsyklon-2,1,Retired,,Cosmos 1306
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1981,1899-12-30 23:45:00,Tsyklon-2,1,Retired,,Cosmos 1260
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1982,1899-12-30 01:11:00,Tsyklon-2,1,Retired,,Cosmos 1337
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1982,1899-12-30 10:06:00,Tsyklon-2,1,Retired,,Cosmos 1402
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1982,1899-12-30 11:04:00,Tsyklon-2,1,Retired,,Cosmos 1379
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1983,1899-12-30 10:30:00,Tsyklon-2,1,Retired,,Cosmos 1461
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1984,1899-12-30 00:21:00,Tsyklon-2,1,Retired,,Cosmos 1579
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1985,1899-12-30 05:36:00,Tsyklon-2,1,Retired,,Cosmos 1670
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1985,1899-12-30 19:58:00,Tsyklon-2,1,Retired,,Cosmos 1625
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1985,1899-12-30 22:33:00,Tsyklon-2,1,Retired,,Cosmos 1677
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1986,1899-12-30 01:44:00,Tsyklon-2,1,Retired,,Cosmos 1735
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1986,1899-12-30 19:26:00,Tsyklon-2,1,Retired,,Cosmos 1737
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1987,1899-12-30 03:51:00,Tsyklon-2,1,Retired,,Cosmos 1834
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1987,1899-12-30 21:33:00,Tsyklon-2,1,Retired,,Cosmos 1860
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1987,1899-12-30 21:48:00,Tsyklon-2,1,Retired,,Cosmos 1890
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1988,1899-12-30 00:12:00,Tsyklon-2,1,Retired,,Cosmos 1979
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1988,1899-12-30 02:49:00,Tsyklon-2,1,Retired,,Cosmos 1949
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1988,1899-12-30 14:21:00,Tsyklon-2,1,Retired,,Cosmos 1932
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1968,1899-12-30 00:27:00,Tsyklon-2A,1,Retired,,Cosmos 252
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1968,1899-12-30 04:02:00,Tsyklon-2A,1,Retired,,Cosmos 249
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1969,1899-12-30 09:25:00,Tsyklon-2,1,Retired,,Cosmos 316
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1970,1899-12-30 02:36:00,Tsyklon-2,1,Retired,,Cosmos 375
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1970,1899-12-30 04:42:00,Tsyklon-2,1,Retired,,Cosmos 374
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1971,1899-12-30 11:11:00,Tsyklon-2,1,Retired,,Cosmos 397
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1971,1899-12-30 13:19:00,Tsyklon-2,1,Retired,,Cosmos 462
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1971,1899-12-30 14:27:00,Tsyklon-2,1,Retired,,Cosmos 404
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1974,1899-12-30 11:00:00,Tsyklon-2,1,Retired,,Cosmos 699
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1975,1899-12-30 11:00:00,Tsyklon-2,1,Retired,,Cosmos 723
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1975,1899-12-30 11:00:00,Tsyklon-2,1,Retired,,Cosmos 724
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1975,1899-12-30 11:00:00,Tsyklon-2,1,Retired,,Cosmos 777
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1976,1899-12-30 08:29:00,Tsyklon-2,1,Retired,,Cosmos 804
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1976,1899-12-30 14:30:00,Tsyklon-2,1,Retired,,Cosmos 868
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1976,1899-12-30 17:15:00,Tsyklon-2,1,Retired,,Cosmos 814
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1977,1899-12-30 05:14:00,Tsyklon-2,1,Retired,,Cosmos 961
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1977,1899-12-30 07:07:00,Tsyklon-2,1,Retired,,Cosmos 937
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1977,1899-12-30 07:23:00,Tsyklon-2,1,Retired,,Cosmos 918
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1977,1899-12-30 10:35:00,Tsyklon-2,1,Retired,,Cosmos 970
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1977,1899-12-30 12:14:00,Tsyklon-2,1,Retired,,Cosmos 910
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1977,1899-12-30 13:48:00,Tsyklon-2,1,Retired,,Cosmos 954
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1977,1899-12-30 14:25:00,Tsyklon-2,1,Retired,,Cosmos 952
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1980,1899-12-30 00:51:00,Tsyklon-2,1,Retired,,Cosmos 1174
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1980,1899-12-30 10:40:00,Tsyklon-2,1,Retired,,Cosmos 1167
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1980,1899-12-30 11:40:00,Tsyklon-2,1,Retired,,Cosmos 1176
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1980,1899-12-30 15:04:00,Tsyklon-2,1,Retired,,Cosmos 1220
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1981,1899-12-30 02:19:00,Tsyklon-2,1,Retired,,Cosmos 1243
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1981,1899-12-30 03:45:00,Tsyklon-2,1,Retired,,Cosmos 1266
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1981,1899-12-30 16:37:00,Tsyklon-2,1,Retired,,Cosmos 1299
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1981,1899-12-30 16:55:00,Tsyklon-2,1,Retired,,Cosmos 1258
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1982,1899-12-30 00:01:00,Tsyklon-2,1,Retired,,Cosmos 1412
